refn,uuid,course,english,source_path
80,5311a42f-88a1-4754-b0cf-9e4d2c2ab638,1,furniture,/Volumes/Disc/1Pictures/Flashcard/furniture.jpg
82,6c89e442-8502-46f5-96a1-28c925667d62,1,painting (picture),/Volumes/Disc/1Pictures/Flashcard/painting (picture).jpg
84,90aa4ab0-dab4-437a-8bc9-b18267e77ad9,1,room (p…),/Volumes/Disc/1Pictures/Flashcard/room (piece).jpg
908,f7ddd0ab-b421-4505-9dc5-90b5f33c517f,1,angry  (in anger),/Volumes/Disc/1Pictures/Flashcard/angry  (in anger).jpg
841,d50f2532-34fb-4814-8658-31f835a1fd4e,1,photo,/Volumes/Disc/1Pictures/Flashcard/photo.jpg
897,ca5b6c41-72af-4f70-a006-f84e06aada2c,1,bird,/Volumes/Disc/1Pictures/Flashcard/bird.jpg
901,f4877853-7fc0-4eec-acc8-341029757f70,1,cow,/Volumes/Disc/1Pictures/Flashcard/cow.jpg
2043,eec8fbb2-2b72-4647-89b8-a23b03f68c2a,2,to water,/Volumes/Disc/1Pictures/Flashcard/water.jpg
885,dd6f5ccd-c8c2-4303-a4e4-44b460835398,1,animal,/Volumes/Disc/1Pictures/Flashcard/animal.jpg
144,8299c157-eefc-45af-b569-11e4de83e86e,1,meal,/Volumes/Disc/1Pictures/Flashcard/meal.jpg
149,2c2a32a8-f5d7-4bcd-96ac-992d443e7de3,1,fifty,/Volumes/Disc/1Pictures/Flashcard/fifty.jpg
916,b796de85-c6bf-454c-b586-1032b790fcaa,1,"light, slight","/Volumes/Disc/1Pictures/Flashcard/light, slight.jpg"
920,8ac56910-a7fc-447d-aaef-f22044da7f9d,1,to lie,/Volumes/Disc/1Pictures/Flashcard/lie.jpg
1982,466a8e5b-0bf4-47a3-9c15-1e1d30429a27,21,It's very cold outside!,/Volumes/Disc/1Pictures/Flashcard/very.jpg
246,0fbe33f9-48ec-4b7d-96ef-e866af47a763,1,flu,/Volumes/Disc/1Pictures/Flashcard/flu.jpg
208,309c0056-702f-4e23-9e79-5d39dfb9b0d8,1,quiet (calm),/Volumes/Disc/1Pictures/Flashcard/quiet (calm).jpg
222,cd01046f-816b-465d-b79a-e3e979888c71,1,to rain,"/Volumes/Disc/1Pictures/Flashcard/rain ,v.jpg"
553,c889e866-f98e-48dd-95f1-dce3e42c46d1,1,to laugh,/Volumes/Disc/1Pictures/Flashcard/laugh.jpg
324,ca7ed7b8-f065-4313-8901-b04975259de8,1,single (not married),/Volumes/Disc/1Pictures/Flashcard/single (not married).jpg
342,8a0d50f1-648f-4e24-ab1c-3beb7ead453d,1,uncle,/Volumes/Disc/1Pictures/Flashcard/uncle.jpg
687,5e60024a-c105-430e-850b-8d9579b5cc9e,1,platform,/Volumes/Disc/1Pictures/Flashcard/platform.jpg
332,ef391628-e613-4d17-9c21-fcffb6bfecdf,1,brother,/Volumes/Disc/1Pictures/Flashcard/brother.jpg
1999,bc07b71d-922d-4ca5-a9e0-d9f91d6bb95a,21,My mother? She's there!,/Volumes/Disc/1Pictures/Flashcard/she.jpg
411,12851b02-166c-4f8c-bca7-f79cf9ebb33b,1,"raw vegetables, salads","/Volumes/Disc/1Pictures/Flashcard/raw vegetables, salads.jpg"
414,a4c1b61b-8e7d-4cd9-8d98-d1ef5ed715f5,1,fruit,/Volumes/Disc/1Pictures/Flashcard/fruit.jpg
413,a1b532a3-111d-413c-a732-443ea40a09d2,1,"chips, french fries","/Volumes/Disc/1Pictures/Flashcard/chips, french fries.jpg"
443,8b3627d0-5a18-4335-ac1e-32b76a885b31,1,business,/Volumes/Disc/1Pictures/Flashcard/business.jpg
474,5c9e4830-3947-47d8-a2fe-1eb2ff2c77a7,1,"former, ancient","/Volumes/Disc/1Pictures/Flashcard/former, ancient.jpg"
472,81e6c74b-c6ae-4044-b562-938825f98f83,1,"town, city",/Volumes/Disc/1Pictures/Flashcard/town-city.jpg
493,669711ef-fc69-43ad-aa8b-c538d6c6e5f4,1,small,/Volumes/Disc/1Pictures/Flashcard/small.jpg
514,e9f7e78c-16c4-4544-aabe-e98254328caa,1,they (m),/Volumes/Disc/1Pictures/Flashcard/they (m).jpg
952,4dfd21dc-b2a4-4dda-9239-02fdb1e55f24,1,lesson,/Volumes/Disc/1Pictures/Flashcard/lesson.jpg
546,3a274f0f-2712-4394-b3a5-036d6a6f74f6,1,to play,/Volumes/Disc/1Pictures/Flashcard/play.jpg
549,5fc2282e-53eb-41d6-819e-79764d2581ca,1,to introduce,/Volumes/Disc/1Pictures/Flashcard/introduce.jpg
1567,d7d77642-ebd6-4d88-90e6-99497749918d,21,Insects are odd creatures.,/Volumes/Disc/1Pictures/Flashcard/insect.jpg
566,4f971f52-b9a8-4d49-991c-c14c58a0a277,1,coffee,/Volumes/Disc/1Pictures/Flashcard/coffee.jpg
565,98a1adb1-f156-4374-b8e0-e64d8a1a3df6,1,cork,/Volumes/Disc/1Pictures/Flashcard/cork.jpg
594,f849c5e3-10c0-41e8-92ad-0807b4e4643d,1,commission,/Volumes/Disc/1Pictures/Flashcard/commission.jpg
601,b143a818-67a2-44e7-a72e-b588002c542b,1,to send,/Volumes/Disc/1Pictures/Flashcard/send.jpg
623,207bccf2-f8d4-4515-9efc-afe9967c30e4,1,shower,/Volumes/Disc/1Pictures/Flashcard/shower.jpg
630,75ffb856-e777-49b2-b640-f71c15e7add0,1,to bathe,/Volumes/Disc/1Pictures/Flashcard/bathe.jpg
670,bd884b83-9e34-4e2c-b13a-58b5ddbcc18f,1,"one-way ticket, single ticket","/Volumes/Disc/1Pictures/Flashcard/one-way ticket, single ticket.jpg"
674,cb7bf694-c605-488b-a724-91bc7984a58a,1,railway,/Volumes/Disc/1Pictures/Flashcard/railway.jpg
733,53dcea32-44fe-479e-85a2-6094f0e53e0d,1,to throw (launch),/Volumes/Disc/1Pictures/Flashcard/to throw (launch).jpg
758,cd1cc540-bfdc-46d3-9252-a72ea58e1d68,1,pair,/Volumes/Disc/1Pictures/Flashcard/pair.jpg
796,2e37b800-8fdd-49c3-af6e-d0d68330ddb6,1,to see,/Volumes/Disc/1Pictures/Flashcard/see.jpg
803,e1228131-1144-47bd-8586-b7006c05feec,1,chest of drawers,/Volumes/Disc/1Pictures/Flashcard/chest of drawers.jpg
823,3f67d7eb-4814-47ad-b33b-24b8588bda9a,1,airport,/Volumes/Disc/1Pictures/Flashcard/airport.jpg
1421,dc5a8563-08c2-4780-8903-569e0d3594be,21,Bordeaux is a beautiful town.,/Volumes/Disc/1Pictures/Flashcard/beautiful.jpg
829,8dc862f8-15f8-4807-a55f-32d00bc6e98f,1,map,/Volumes/Disc/1Pictures/Flashcard/map.jpg
834,53cb6ad5-0015-4c60-b30b-383703cda2db,1,hotel,/Volumes/Disc/1Pictures/Flashcard/hotel.jpg
839,18923cb4-6156-4a46-b8a7-83bd74990d01,1,to spend (time),/Volumes/Disc/1Pictures/Flashcard/spend (time).jpg
840,f41fbba1-0a5a-45ba-b3ee-7bd1b18701dd,1,film (for camera),/Volumes/Disc/1Pictures/Flashcard/film (for camera).jpg
860,2174ea3b-8f07-4780-b6fa-e709f4247071,1,to be frightened,/Volumes/Disc/1Pictures/Flashcard/be frightened.jpg
966,71362572-1ad2-45e3-92d5-ee110ae009c4,1,"end, piece, scrap","/Volumes/Disc/1Pictures/Flashcard/end, piece, scrap.jpg"
895,2d628354-3f41-4289-bc1a-f2a58bf22d9d,1,fly,/Volumes/Disc/1Pictures/Flashcard/fly.jpg
938,9685dc7c-2bbb-4216-ad69-f5049b8b6111,1,homework,/Volumes/Disc/1Pictures/Flashcard/homework.jpg
949,367f3d36-8cbd-41cc-9965-82297eebb392,1,"rubber, eraser","/Volumes/Disc/1Pictures/Flashcard/rubber, eraser.jpg"
1004,bc8c3abd-43ee-4754-9f1e-4e993df78243,1,world,/Volumes/Disc/1Pictures/Flashcard/world.jpg
1017,c3cfcb57-ae90-40af-8a41-bb26e1c3413b,1,basketball,/Volumes/Disc/1Pictures/Flashcard/basketball.jpg
1016,aa079f46-5c71-4524-92cf-cad9f69b4297,1,bar,/Volumes/Disc/1Pictures/Flashcard/bar.jpg
1014,f72e2f38-1da7-4df8-9d70-d72977b1b845,1,"ball, bullet","/Volumes/Disc/1Pictures/Flashcard/ball, bullet.jpg"
1170,185c7db5-efe4-46d9-acd4-7362138a7f06,1,beautiful,/Volumes/Disc/1Pictures/Flashcard/beautiful.jpg
3223,44f0d7dd-808a-4646-95f2-fa9afb5dd039,21,Throw me the balloon!,/Volumes/Disc/1Pictures/Flashcard/to throw (launch).jpg
1531,46caafe2-aef3-4edd-b02c-9eeec356bb92,21,He is as sweet as a lamb!,/Volumes/Disc/1Pictures/Flashcard/lamb.jpg
2460,6175aee3-414c-4b1f-8481-1257dbd74c59,21,Good bye! See you soon!,/Volumes/Disc/1Pictures/Flashcard/see you soon!.jpg
1609,2239ab5c-c8f5-46b7-a1f8-0f1fc998a37d,21,I have a new current account.,/Volumes/Disc/1Pictures/Flashcard/account.jpg
1629,0b7f490e-ccd2-4030-97a9-5bc7a404ab8f,21,Ask at the counter window number twelve.,/Volumes/Disc/1Pictures/Flashcard/counter window.jpg
1616,3fe93c41-8616-4f09-b12b-732c945d27f1,21,"I've counted, I don't have enough.",/Volumes/Disc/1Pictures/Flashcard/count.jpg
1763,a021e396-d494-4bcd-a68d-7ed73882fbc5,21,Before leaving say goodbye to your friends. (m),/Volumes/Disc/1Pictures/Flashcard/before.jpg
1795,67112658-3024-4b4e-9089-b9c03df3d89d,21,When our friend (m) comes,/Volumes/Disc/1Pictures/Flashcard/our.jpg
2027,66b5d0bb-e513-4e87-9801-d21bdf83ac46,21,It's up to me to choose!,/Volumes/Disc/1Pictures/Flashcard/me.jpg
2191,2ba1dcaa-41ca-4833-a593-8c1b3375b8db,21,He is always using a ruse.,/Volumes/Disc/1Pictures/Flashcard/to use (1).jpg
2189,591190ef-91fb-4396-8736-1d7603a3f411,21,I'm going to tell them where to find a good car.,/Volumes/Disc/1Pictures/Flashcard/find.jpg
2201,60b55c3d-c4e6-46e5-bdcd-f75d899ebfc2,21,"You should see this movie, it's excellent!",/Volumes/Disc/1Pictures/Flashcard/see.jpg
2335,46a3d664-fbbc-4c98-a8d2-42cc9a868298,21,"In spring, we (one) start eating ice creams!",/Volumes/Disc/1Pictures/Flashcard/spring.jpg
2428,078f97e2-f286-40aa-a2d2-b82c7b48ffcd,21,"We can't see the stars, there are too many clouds!",/Volumes/Disc/1Pictures/Flashcard/star (sky).jpg
2388,4f13e64f-c233-4ff9-b956-ff1385f54727,21,The restaurant is in a corner,/Volumes/Disc/1Pictures/Flashcard/tree.jpg
2434,ffc5fd9a-397a-40c7-8471-015dce0247ee,21,Be careful of the flowers there!,/Volumes/Disc/1Pictures/Flashcard/flower.jpg
2484,67082187-0bbd-4c17-b9ca-c4221521b59e,21,That's enough children!,/Volumes/Disc/1Pictures/Flashcard/thats enough.jpg
2477,f92ecae4-8619-4f95-9618-f998b61f10aa,21,Good luck for your exams!,/Volumes/Disc/1Pictures/Flashcard/good luck!.jpg
2475,53fa8177-bebb-48e8-9083-9de648cefdf4,21,Welcome to France!,/Volumes/Disc/1Pictures/Flashcard/welcome.jpg
2512,99d6c20b-ce86-400a-940d-ee503e7457d8,21,"It's midday, it's lunch time. Come on (to the table)!",/Volumes/Disc/1Pictures/Flashcard/lunch.jpg
2508,8c5cb860-bc27-4fea-b27b-475c74a360b7,21,Do you prefer salty or sweet pancakes?,/Volumes/Disc/1Pictures/Flashcard/pancake.jpg
2529,553721ea-a80c-4693-91f3-528adc25dbfe,21,"No, I prefer banana cordial!",/Volumes/Disc/1Pictures/Flashcard/banana.jpg
2532,5d7f2f0f-1e80-4e55-ba6c-aa59448907a8,21,Cherries are expensive in spring!,/Volumes/Disc/1Pictures/Flashcard/cherry.jpg
2535,09baa38d-e2d5-44f0-916b-c3e4cec51bdd,21,Cauliflower is part of the cabbage family.,/Volumes/Disc/1Pictures/Flashcard/cauliflower.jpg
2541,2b6dddfd-435b-49ac-b718-e8a0d5541f1a,21,Is there lettuce in the raw vegetables?,/Volumes/Disc/1Pictures/Flashcard/lettuce.jpg
2551,02f883e7-e742-4109-bcc9-9ccde57ab3ab,21,"I've made grape jam, do you want a taste?",/Volumes/Disc/1Pictures/Flashcard/grape.jpg
2552,1a8c65d8-7309-44d0-90c5-f38bd4557aef,21,Rice is a bit heavy with fries!,/Volumes/Disc/1Pictures/Flashcard/rice.jpg
2574,a5e368c0-0308-41f2-b74d-c057deccce33,21,"If the water in the swimming pool is good, I'm going to have a swim!",/Volumes/Disc/1Pictures/Flashcard/water.jpg
2580,d0dd4bb4-d9b2-46bb-8b66-7dc503c9de3a,21,There are many fish in the canal!,/Volumes/Disc/1Pictures/Flashcard/fish.jpg
2579,57842f68-a78d-47a4-81e7-bad4749071ee,21,Yesterday I was so warm that I drank a lemonade.,/Volumes/Disc/1Pictures/Flashcard/lemonade.jpg
2583,6f5daecd-9b8b-41f6-a4c3-d5ca5ea42f89,21,I've taken sausages for the picnic.,/Volumes/Disc/1Pictures/Flashcard/sausage.jpg
2629,69dc8d10-ca7b-4fef-a8da-8ba8fe727694,21,You cough because you smoke and you'll end up having a serious illness!,/Volumes/Disc/1Pictures/Flashcard/illness.jpg
2591,b0bacc6c-ffde-4a10-8034-7b7cd2914ad6,21,I'd like white wine with the fish.,/Volumes/Disc/1Pictures/Flashcard/wine.jpg
2613,f8382fc6-2ae1-4da4-b49d-915bc3bc00c7,21,I've caught the flu yesterday.,/Volumes/Disc/1Pictures/Flashcard/flu.jpg
2635,f9e07c57-e4d3-43f2-afaa-4ecbb26a110d,21,Ouch! I've hurt myself!,/Volumes/Disc/1Pictures/Flashcard/hurt oneself.jpg
2650,a8bc4f9b-6225-4251-a02e-3bfe0cbf329d,21,Don't forget your comb!,/Volumes/Disc/1Pictures/Flashcard/comb.jpg
2598,01f8aa86-75fb-4b01-86a5-efd9b45b9a49,21,She has an earache in the left ear.,/Volumes/Disc/1Pictures/Flashcard/have an earache.jpg
2640,22837278-0f1e-4d6e-b3b7-fbd978449f62,21,If you want to have a bath,/Volumes/Disc/1Pictures/Flashcard/bath (tub).jpg
605,8c9572d6-526f-4853-a8cd-4f708d3dcde4,1,nationality,/Volumes/Disc/1Pictures/Flashcard/nationality.jpg
2660,99316dae-4a06-4fef-9891-6cbf3dee7ec1,21,This brush should be in the bathroom!,/Volumes/Disc/1Pictures/Flashcard/brush.jpg
2647,79482346-f05c-449f-afc3-50526653bea9,21,I can lend you my make-up if you want!,/Volumes/Disc/1Pictures/Flashcard/make-up.jpg
2654,d64b4b69-8b84-47b0-b258-15928c045da7,21,I love getting washed in the  bath but sometimes I forget to take a towel.,/Volumes/Disc/1Pictures/Flashcard/get washed.jpg
3043,91943fbd-a6ec-42e8-8faf-e241372a4290,21,It's absolutely necessary that you see it!,/Volumes/Disc/1Pictures/Flashcard/absolutely.jpg
2662,8a0d1346-929a-4c86-b212-f07a2af57221,21,Can you change the light bulb?,"/Volumes/Disc/1Pictures/Flashcard/change ,v.jpg"
2958,047a7971-6059-4232-8577-667a7791f7c0,21,"Be careful, danger!",/Volumes/Disc/1Pictures/Flashcard/danger.jpg
3036,fc007a3f-2d70-4860-a450-1495ded0a3f3,21,"He arrived, had a coffee and then he left, without saying a word!",/Volumes/Disc/1Pictures/Flashcard/word.jpg
3047,632bafab-5c83-4375-b856-82e5fac95cea,21,Do you want a piece of cake?,"/Volumes/Disc/1Pictures/Flashcard/end, piece, scrap.jpg"
2730,fab12bb7-aec1-44e0-a602-cde821c94ae4,21,Put your bowl and saucepan in the sink!,/Volumes/Disc/1Pictures/Flashcard/sink.jpg
598,ba9cfaed-056b-422a-be67-573afd218235,1,exchange rate,/Volumes/Disc/1Pictures/Flashcard/exchange rate.jpg
3053,d1be2a26-ea8f-45c6-bb22-3b7c08c67c4e,21,Your house is starting to take shape.,/Volumes/Disc/1Pictures/Flashcard/shape.jpg
3046,0a10248a-6cd4-404d-b163-62f6d593c127,21,She has at least three suitcases.,/Volumes/Disc/1Pictures/Flashcard/at least.jpg
2684,ecfe86db-3242-49ae-878a-9ec3c86f11e5,21,He is too young to get dressed alone.,/Volumes/Disc/1Pictures/Flashcard/get dressed.jpg
2671,6f7527b6-1efe-4e76-b5cc-b4539e445918,21,I have to change the light bulb of my lamp.,/Volumes/Disc/1Pictures/Flashcard/lamp.jpg
2721,145752de-1de7-4a97-96e2-499909b30657,21,This carpet is full of dust!,"/Volumes/Disc/1Pictures/Flashcard/carpet (not fitted), rug.jpg"
588,e76d568c-2215-49c9-b107-34ecb1f3c479,1,money,/Volumes/Disc/1Pictures/Flashcard/money.jpg
2711,2d3153f1-48fc-4bc9-a9f2-22e06b67b0f1,21,Show me your new house!,/Volumes/Disc/1Pictures/Flashcard/house.jpg
2716,43ed891f-f21c-4c50-b02b-6087b978f251,21,"I think this room will be the TV room, what do you think?",/Volumes/Disc/1Pictures/Flashcard/room (piece).jpg
2713,5d15e6af-b558-435f-9ff3-cfbad8533ed2,21,The carpet doesn't suit the armchair.,/Volumes/Disc/1Pictures/Flashcard/carpet (fitted).jpg
558,84fbbda8-3f3f-48b3-b718-66fb272d7c05,1,pre-dinner drinks,/Volumes/Disc/1Pictures/Flashcard/pre-dinner drinks.jpg
2715,1bd9434f-ed3f-4303-b4b0-a182b39b916d,21,The lawn in your garden is splendid!,/Volumes/Disc/1Pictures/Flashcard/lawn.jpg
988,c62545e0-e061-4ec3-a6c0-b392e7be0913,1,field,/Volumes/Disc/1Pictures/Flashcard/field.jpg
2735,e7fae0df-9b60-4560-b5b4-916483ae4066,21,We've had a dishwasher since August.,/Volumes/Disc/1Pictures/Flashcard/dishwasher.jpg
2736,82a2b195-a86d-404e-a8aa-851c33fa58f6,21,We've been eating all evening!,/Volumes/Disc/1Pictures/Flashcard/eat.jpg
2738,5497efb5-ae7a-47d6-bde8-9e7e972b6496,21,Where's the can opener?,/Volumes/Disc/1Pictures/Flashcard/can opener.jpg
2756,467b6c08-33bc-45c9-aea0-ab1fe6a62f2a,21,"Come on! This evening, we'll (one) go to the cinema and then we'll have a drink at the pub!",/Volumes/Disc/1Pictures/Flashcard/bar-pub.jpg
2779,f1aac075-41b5-4425-8565-c8c12d377fb7,21,He is really interested in Austria.,/Volumes/Disc/1Pictures/Flashcard/be interested in.jpg
2750,680e5722-8376-4fbc-8f3e-2ea273e6dea9,21,Bring the basket-ball! This weekend we'll (one) make teams and have a good time!,/Volumes/Disc/1Pictures/Flashcard/ball.jpg
2839,fb884785-82e0-4d9b-9957-b58e05662ff8,21,I'm looking,/Volumes/Disc/1Pictures/Flashcard/nobody.jpg
2828,96771c47-89ed-4808-be4d-2aeffc1e961e,21,Since they were young,/Volumes/Disc/1Pictures/Flashcard/together.jpg
2830,90d0fc96-4f0b-4e75-ac86-40bd2f257567,21,I have two children: here is my daughter.,"/Volumes/Disc/1Pictures/Flashcard/girl, daughter.jpg"
2838,713fe44b-2a23-495b-96ae-69f83de7abfd,21,"Look, it is Mr Dupond!","/Volumes/Disc/1Pictures/Flashcard/Mister, Sir.jpg"
2849,2122dd0f-384f-43e8-ae08-ebb1f2914a71,21,They lose their hair.,/Volumes/Disc/1Pictures/Flashcard/hair.jpg
2870,de90b6f3-5d42-494e-838e-483877212273,21,He broke the bone in his left leg.,/Volumes/Disc/1Pictures/Flashcard/bone.jpg
2865,b616a145-09a4-4270-a74a-125531c37057,21,Adolescent boys start to grow a beard on their chin.,/Volumes/Disc/1Pictures/Flashcard/chin.jpg
2861,9955ea38-105c-4643-ab2a-5f3e35c2336b,21,She broke her leg.,/Volumes/Disc/1Pictures/Flashcard/leg.jpg
2863,a5c21ad2-8662-4a80-b5b2-00db0f596308,21,She always has chapped lips.,/Volumes/Disc/1Pictures/Flashcard/lip.jpg
2891,8b08e3db-08e0-4c69-bc61-025fc33ae86f,21,My purse is in my pocket.,/Volumes/Disc/1Pictures/Flashcard/purse.jpg
2890,c87cce0b-3917-458b-ab03-9f47111c81c0,21,He introduced himself (with) his hands in his pockets!,/Volumes/Disc/1Pictures/Flashcard/pocket.jpg
2877,85ce75e2-6ced-4b81-be97-766c98d45611,21,My boots hurt my feet.,/Volumes/Disc/1Pictures/Flashcard/boot (shoe).jpg
2899,da390bf7-70d9-4340-ac9d-d4c3c4a616a3,21,I'm his sister-in-law.,/Volumes/Disc/1Pictures/Flashcard/sister in law.jpg
2915,e065b0b9-04ab-403c-9dee-04bb5562f792,21,My mother loves snow!,/Volumes/Disc/1Pictures/Flashcard/mother.jpg
2908,7b4a9124-e3a2-4e18-9022-55f0c9b4dd88,21,His son is a pleasant and very polite child.,/Volumes/Disc/1Pictures/Flashcard/son.jpg
2909,91137ab4-cde5-4dbb-8e3e-7cc4684b22e4,21,My brother is the older one.,/Volumes/Disc/1Pictures/Flashcard/brother.jpg
2919,0a60ccc5-7b94-46fe-acbf-e43a5b9dcf1a,21,Hello Uncle! (term of endearment) - he's my uncle!,/Volumes/Disc/1Pictures/Flashcard/uncle.jpg
2932,84cb056d-ea72-412a-b124-6a941f82b95b,21,I have to call the doctor almost every two weeks for my son.,/Volumes/Disc/1Pictures/Flashcard/call.jpg
2941,e932ca1d-aedc-48be-846f-dc8114210dea,21,I'm going to invite your friends (m) to a barbecue!,/Volumes/Disc/1Pictures/Flashcard/invite.jpg
2951,16d5f48b-4c58-443d-9dda-4483f8b4d9bc,21,We (one) met in a café and after we went through to the restaurant.,/Volumes/Disc/1Pictures/Flashcard/meet.jpg
2944,c850cdc5-0463-4777-a259-feb6fbcfd31b,21,He loves to talk but he says nothing!,/Volumes/Disc/1Pictures/Flashcard/talk.jpg
2965,8acbe723-0349-49e9-8e24-b5d205420466,21,"It's a serious disease, he's going to die.",/Volumes/Disc/1Pictures/Flashcard/serious.jpg
2954,3f042c27-c7a4-415e-a539-d94bfbd45fa8,21,What brings you here?,/Volumes/Disc/1Pictures/Flashcard/bring (a person).jpg
2978,404e53ef-0d0a-42ff-aadc-f34dbea20544,21,He is bored in Belgium.,/Volumes/Disc/1Pictures/Flashcard/be bored.jpg
3000,beaeaa23-3cf6-4d52-bd11-a58d4a1723bb,21,"The bill, please!",/Volumes/Disc/1Pictures/Flashcard/bill (invoice).jpg
3004,59196575-7679-4323-8b9f-9aa8023afed0,21,"This steak is dry, I'd like some gravy.",/Volumes/Disc/1Pictures/Flashcard/gravy.jpg
3005,bd7821f5-50c9-4642-a99d-8b65c263a54f,21,Where are the salt and the pepper?,/Volumes/Disc/1Pictures/Flashcard/salt.jpg
3001,e51962ab-5e9e-4d62-a2c4-6c546a566b7b,21,I like pepper because it's strong.,/Volumes/Disc/1Pictures/Flashcard/pepper.jpg
3021,7c498ba4-2b6a-46aa-ab68-6e7950cca603,21,I didn't have time to write the timetable and the subjects we study.,/Volumes/Disc/1Pictures/Flashcard/write.jpg
3031,8e96c773-6fa4-4988-84cd-9676f6c220ed,21,Where is the train timetable?,/Volumes/Disc/1Pictures/Flashcard/timetable (2).jpg
3024,223b513b-9cd4-467d-8eed-5c7fdcc1bb6f,21,The test is finished! Put your pens down!,/Volumes/Disc/1Pictures/Flashcard/test.jpg
3060,63a0f569-8686-46ca-8bc3-22a054f58d6e,21,I don't agree! - Me neither!,/Volumes/Disc/1Pictures/Flashcard/neither.jpg
3087,32c5bdc5-988f-4562-bc0a-655ccb59d7e8,21,I'm going to take all that I want!,/Volumes/Disc/1Pictures/Flashcard/take.jpg
3075,7e21bbd4-095b-4ab8-ba33-36804e8fa90d,21,"Hello, what do you want?",/Volumes/Disc/1Pictures/Flashcard/want.jpg
3086,4a94a051-3dda-4da3-850c-d06243a9a974,21,"Wait, I'm going to pay! How much is it, please?",/Volumes/Disc/1Pictures/Flashcard/pay.jpg
3083,33c25dd2-1b15-4126-a8db-b70c5900dd9e,21,Give me the corkscrew to open the bottle of white wine.,"/Volumes/Disc/1Pictures/Flashcard/open ,v.jpg"
3109,85ee6520-b299-4d39-aceb-c5e3f799061d,21,One moment please!,/Volumes/Disc/1Pictures/Flashcard/moment.jpg
3110,63706327-2773-4896-88b1-8ed723e5a8ae,21,He spends his nights and days sleeping.,/Volumes/Disc/1Pictures/Flashcard/night.jpg
3169,d9d6261b-07fa-4b94-a8ee-8e46f3027b87,21,I've put oil in the engine of my car.,/Volumes/Disc/1Pictures/Flashcard/oil.jpg
3123,6d581ca4-405b-4094-b146-e93dc7d1b975,21,Everything is yellow in his apartment!,"/Volumes/Disc/1Pictures/Flashcard/flat, apartment.jpg"
3130,1e724754-e060-4dbb-a673-4d55c6b8ee19,21,"Don't go in the centre, there are too many people!",/Volumes/Disc/1Pictures/Flashcard/centre.jpg
3150,1d5db79e-6f3a-45ac-8b8f-fd6ab6376973,21,Even on foot he goes at full speed.,/Volumes/Disc/1Pictures/Flashcard/on foot.jpg
3153,aba9d42a-d051-4aa4-91f6-a89447271583,21,I love taking the motorway with my car because it's quick.,"/Volumes/Disc/1Pictures/Flashcard/freeway, motorway.jpg"
3139,82863f90-d202-4f7e-b41b-8bcbcecd27af,21,I live in the opposite direction.,/Volumes/Disc/1Pictures/Flashcard/live in.jpg
3146,a79a0c16-793f-492b-a3c2-efddec64df86,21,My office is in this street.,/Volumes/Disc/1Pictures/Flashcard/street.jpg
3159,c1279d9e-acef-486c-b778-f894ca134fa1,21,I'm going on holiday by coach this year.,"/Volumes/Disc/1Pictures/Flashcard/coach, bus.jpg"
3154,fee3d707-f069-4b6d-a7b4-cee78bf3363b,21,Yesterday,/Volumes/Disc/1Pictures/Flashcard/plane.jpg
3202,94dc490e-c263-459f-8573-95ffc9fb8f82,21,We (one) leave our suitcases at the hotel and go to visit the town!,/Volumes/Disc/1Pictures/Flashcard/suitcase.jpg
3172,8c2b2f91-c5a3-43a2-adda-efefa91bba63,21,It must be exhausting to drive a truck.,"/Volumes/Disc/1Pictures/Flashcard/lorry, truck (2).jpg"
3185,711c546a-c455-4a2f-a9a3-36af01969f78,21,I gave my passport to customs.,/Volumes/Disc/1Pictures/Flashcard/customs.jpg
3196,52ac416f-8765-4167-986a-69af4c4dcaa5,21,We spend a lot of time on the beach!,/Volumes/Disc/1Pictures/Flashcard/beach.jpg
3182,338eeb83-0552-447c-85ea-1eeb7c84044b,21,What time does the boat arrive?,/Volumes/Disc/1Pictures/Flashcard/boat.jpg
3224,f31acaf1-7afb-48ba-aec2-4880cbd9cfbe,21,Don't walk on the grass.,"/Volumes/Disc/1Pictures/Flashcard/walk ,v.jpg"
3222,6877521d-5347-4f6a-bcdc-3c9c0dbe2e22,21,Let me finish my sentence!,/Volumes/Disc/1Pictures/Flashcard/let-to leave.jpg
3227,76a0c676-314e-4ee3-9564-687abfb7a013,21,"Push the door, please!",/Volumes/Disc/1Pictures/Flashcard/push.jpg
3217,7ef04bd6-a38d-4862-83f8-ec8c64e5cae9,21,I hate to wear shirts.,/Volumes/Disc/1Pictures/Flashcard/hate.jpg
3234,d3265a16-588e-4c37-af7d-249a50941487,21,I told him to pull the rope!,/Volumes/Disc/1Pictures/Flashcard/pull.jpg
3249,5ab488fb-f307-43c5-a5ad-8686de351946,21,"When the weather is bad we (one) stay at home, great!",/Volumes/Disc/1Pictures/Flashcard/bad.jpg
3251,4001d2a9-caa2-477b-b32a-49772c7a708b,21,It snowed all evening.,/Volumes/Disc/1Pictures/Flashcard/snow.jpg
3247,474b6826-7dc4-42d4-8e8d-cc3471771be0,21,"In a tropical climate, it's hot and damp.",/Volumes/Disc/1Pictures/Flashcard/damp.jpg
3259,123eb7f6-4c00-439b-9b0f-41025a8ae59b,21,It depends on the weather!,/Volumes/Disc/1Pictures/Flashcard/weather.jpg
